customer_id,name,email,signup_date,city,country,age,gender,age_was_missing,city_was_missing,gender_was_missing
291,Jennifer Velasquez,bethwilliams@example.com,2020-09-06,Bangkok,Thailand,61.0,F,False,False,False
292,Kimberly Brown,andersenthomas@example.com,2021-11-07,London,UK,23.0,F,False,False,False
293,Randy Cannon,ybrooks@example.com,2019-02-23,Berlin,Germany,51.0,Unknown,False,False,True
294,Susan Bennett,desireebailey@example.org,2022-06-07,Chicago,USA,20.0,M,False,False,False
295,Jenna Anderson DVM,avilatiffany@example.com,2021-04-21,Munich,Germany,68.0,F,False,False,False
296,Kimberly Patel,johnreed@example.com,2021-07-10,Los Angeles,USA,59.0,M,False,False,False
297,Shaun Cannon,pachecorobert@example.org,2022-08-03,Munich,Germany,27.0,M,False,False,False
298,Austin Wheeler,tharper@example.org,2019-04-24,Mumbai,India,49.0,F,False,False,False
299,Andrew Gonzales,karenparsons@example.org,2020-04-06,Melbourne,Australia,49.0,F,False,False,False
300,Donna Cabrera,barbara53@example.com,2024-05-12,Sydney,Australia,33.0,M,False,False,False
301,Victoria Boyd,dturner@example.net,2022-08-05,Munich,Germany,53.0,M,False,False,False
302,Sheryl Buck,dpeters@example.com,2024-01-22,Melbourne,Australia,37.0,M,False,False,False
303,Megan Floyd,heather62@example.com,2019-06-16,New York,USA,57.0,F,False,False,False
304,Paul Wells,kevinzimmerman@example.com,2021-05-03,Paris,France,46.0,M,True,False,False
305,Kristina Faulkner,paulscott@example.com,2024-05-13,Sydney,Australia,46.0,F,False,False,False
306,Tammy Boone,nicholsmaria@example.org,2019-05-30,Berlin,Germany,26.0,F,False,False,False
307,Michael Morrison,lopezkathleen@example.net,2019-10-22,Paris,France,71.0,M,False,False,False
308,Claire Clark,kevin03@example.org,2019-09-25,Manchester,UK,48.0,M,False,False,False
309,Autumn Key,srocha@example.net,2021-07-09,Vancouver,Canada,25.0,F,False,False,False
310,Jennifer Allen,kimberly67@example.net,2021-05-06,Paris,France,71.0,Other,False,False,False
311,Elizabeth Ward,zowens@example.net,2020-10-02,Melbourne,Australia,64.0,M,False,False,False
312,Ryan Rocha,lawrence09@example.org,2020-09-23,Bangkok,Thailand,17.0,F,False,False,False
313,Alexis Tran,mphillips@example.com,2020-03-16,Toronto,Canada,46.0,M,True,False,False
314,Kelly Sanchez,jonathan77@example.com,2022-09-01,Mumbai,India,34.0,F,False,False,False
315,Robert Jackson,iwhite@example.net,2020-06-25,Bangkok,Thailand,64.0,F,False,False,False
316,Kelly Combs,landryelizabeth@example.org,2020-02-03,Munich,Germany,51.0,F,False,False,False
317,Ryan Hall,albertwagner@example.com,2020-07-26,Munich,Germany,59.0,F,False,False,False
318,Mark Peck,bhopkins@example.org,2023-06-16,London,UK,51.0,F,False,False,False
319,Jennifer Smith,amanda40@example.net,2021-04-02,Munich,Germany,46.0,F,True,False,False
320,Megan Drake,danieldavis@example.org,2021-11-29,Berlin,Germany,25.0,F,False,False,False
321,Manuel King,joseph61@example.com,2020-10-14,Paris,France,41.0,F,False,False,False
322,Judy Sanchez,kevinclayton@example.org,2021-11-04,London,UK,50.0,M,False,False,False
323,Shannon Malone,sullivannicholas@example.com,2021-01-24,New York,USA,59.0,F,False,False,False
324,Adam Jackson,pbruce@example.com,2023-01-25,Bangkok,Thailand,17.0,M,False,False,False
325,Shannon Davis,hallrachel@example.net,2022-03-30,Singapore,Singapore,30.0,F,False,False,False
326,Karen Williams,cohenjuan@example.net,2023-01-16,Sydney,Australia,65.0,M,False,False,False
327,Amanda Mcfarland,alexis39@example.org,2022-03-18,New York,USA,46.0,F,True,False,False
328,Michelle Sanders,evansanne@example.net,2020-02-22,Melbourne,Australia,48.0,M,False,False,False
329,Jasmine Mosley,patrick21@example.net,2023-01-29,Melbourne,Australia,61.0,F,False,False,False
330,Haley Davis,marypeterson@example.net,2021-09-06,Sydney,Australia,40.0,M,False,False,False
331,Jennifer Ayala,walterskristen@example.com,2022-01-23,London,UK,59.0,M,False,False,False
332,Henry Pugh MD,nmiller@example.com,2020-06-25,Melbourne,Australia,46.0,M,False,False,False
333,Michelle Miller,normanbowers@example.org,2024-04-12,Toronto,Canada,65.0,M,False,False,False
334,Emily Rodriguez,hahnsean@example.com,2021-09-09,London,UK,51.0,F,False,False,False
335,Brandon Jordan,fgarcia@example.com,2022-03-20,Los Angeles,USA,40.0,F,False,False,False
336,Linda Mueller,asmith@example.com,2023-07-06,Singapore,Singapore,46.0,F,True,False,False
337,Misty Hansen,ashleyjackson@example.com,2021-06-24,Bangkok,Thailand,32.0,M,False,False,False
338,Derrick Adams,bryanhamilton@example.com,2024-03-25,Vancouver,Canada,60.0,M,False,False,False
339,Richard Ward,jennifersimpson@example.net,2020-05-11,Toronto,Canada,58.0,F,False,False,False
340,Brian Torres,ncook@example.com,2021-04-26,Los Angeles,USA,61.0,F,False,False,False
341,Erin Cook,kevinmorrison@example.net,2024-06-25,Munich,Germany,42.0,M,False,False,False
342,Ernest Oconnell,kelly79@example.org,2020-02-13,Sydney,Australia,36.0,M,False,False,False
343,Douglas Hartman,daniel93@example.net,2022-03-21,Sydney,Australia,50.0,F,False,False,False
344,Catherine Saunders MD,nhahn@example.com,2019-12-25,Bangkok,Thailand,72.0,F,False,False,False
345,Sandra Jones,ichambers@example.net,2021-03-24,Mumbai,India,27.0,Other,False,False,False
346,David Moore,emccormick@example.com,2019-03-18,Bangkok,Thailand,35.0,Unknown,False,False,True
347,Karen Morales DDS,ystephens@example.com,2021-07-19,Vancouver,Canada,50.0,F,False,False,False
348,Robin Wheeler,rodriguezjohn@example.net,2021-08-16,Munich,Germany,28.0,M,False,False,False
349,Matthew Williams,vrasmussen@example.com,2020-06-10,Sydney,Australia,16.0,M,False,False,False
350,Brett Walker,seanmyers@example.net,2020-01-31,Singapore,Singapore,55.0,M,False,False,False
351,Kathryn Cooper,webbkenneth@example.org,2020-11-02,Munich,Germany,41.0,F,False,False,False
352,Todd Thomas,matthew38@example.com,2024-03-31,London,UK,16.0,M,False,False,False
353,Brent Bowen,tflores@example.org,2020-09-10,London,UK,62.0,F,False,False,False
354,Ashley Sweeney,byrdfrank@example.net,2019-05-08,Toronto,Canada,45.0,M,False,False,False
355,Christopher Moore,omullen@example.com,2023-12-24,Bangkok,Thailand,60.0,F,False,False,False
356,Charlotte Sandoval,njohnson@example.org,2020-03-28,Paris,France,24.0,Unknown,False,False,True
357,Jeffrey Smith,jamiegoodwin@example.org,2021-05-01,London,UK,74.0,M,False,False,False
358,Rebecca Herrera,mark71@example.com,2023-04-10,Toronto,Canada,59.0,F,False,False,False
359,Katherine Church,candice96@example.net,2021-12-17,Berlin,Germany,20.0,M,False,False,False
360,Harold Ellis,lisamccarthy@example.com,2021-11-01,Bangkok,Thailand,52.0,M,False,False,False
361,Leslie Powers,david41@example.org,2019-08-27,Berlin,Germany,61.0,M,False,False,False
362,Charles Price,baileyhenderson@example.com,2019-04-24,Singapore,Singapore,24.0,F,False,False,False
363,Melissa Brewer,angelaburns@example.org,2022-10-09,Berlin,Germany,46.0,F,True,False,False
364,Ryan Harvey,stephanie72@example.org,2022-03-30,Toronto,Canada,18.0,M,False,False,False
365,Tracey Wagner,fortiz@example.com,2024-03-29,New York,USA,75.0,F,False,False,False
366,Jill Jackson,flynnjeffrey@example.org,2023-04-18,Chicago,USA,62.0,Unknown,False,False,True
367,Joshua Jackson,xcunningham@example.com,2021-07-07,Manchester,UK,40.0,M,False,False,False
368,Ashley Wilson,amber07@example.net,2022-08-31,Chicago,USA,23.0,M,False,False,False
369,Jeffery Fitzgerald,kennethkidd@example.com,2024-06-27,Unknown,Australia,46.0,F,True,True,False
370,Scott Miller,rowejoel@example.net,2023-01-12,Sydney,Australia,43.0,F,False,False,False
371,Heather Page,imartin@example.org,2019-11-14,London,UK,28.0,F,False,False,False
372,Renee Hudson,candice25@example.net,2022-09-14,Singapore,Singapore,55.0,F,False,False,False
373,Kenneth Farley,taylorkaren@example.com,2019-05-18,Toronto,Canada,46.0,M,True,False,False
374,Wendy Camacho,jacquelineanderson@example.org,2020-05-16,New York,USA,41.0,M,False,False,False
375,Sandra Juarez,kburns@example.net,2019-04-26,Singapore,Singapore,48.0,M,False,False,False
376,Jason Hayes,powellkara@example.net,2020-10-15,Paris,France,54.0,F,False,False,False
377,Jackie Clements,brandi17@example.net,2019-10-21,Bangkok,Thailand,30.0,M,False,False,False
378,Heather Brown,brobinson@example.org,2023-12-07,Paris,France,56.0,F,False,False,False
379,Frank Campbell MD,ashleewashington@example.com,2024-04-12,London,UK,58.0,M,False,False,False
380,Pamela Williams,ksmith@example.com,2019-11-02,Manchester,UK,40.0,F,False,False,False
381,William Patterson,nicoleturner@example.com,2020-09-07,Toronto,Canada,67.0,F,False,False,False
382,Isaac Miller,brettgarrett@example.net,2022-02-15,Manchester,UK,24.0,F,False,False,False
383,Cynthia Rios,smiththomas@example.org,2024-03-03,Los Angeles,USA,70.0,M,False,False,False
384,Kelly Wallace,dominguezlisa@example.com,2020-07-03,New York,USA,59.0,F,False,False,False
385,Karen Perez,crosscurtis@example.com,2023-04-09,Singapore,Singapore,62.0,F,False,False,False
386,Edwin Reyes,darlenebyrd@example.org,2020-11-12,Bangkok,Thailand,46.0,Unknown,True,False,True
387,Alejandra Santos,nbell@example.net,2023-03-10,Los Angeles,USA,74.0,F,False,False,False
388,Tamara Jensen,fheath@example.org,2020-05-05,Bangkok,Thailand,36.0,M,False,False,False
389,Bryce Blair,sylvia52@example.org,2020-09-23,London,UK,39.0,F,False,False,False
390,Bradley Tran,kimberly04@example.org,2021-08-19,Melbourne,Australia,74.0,F,False,False,False
391,Katrina Adkins,debbie37@example.com,2020-03-29,Mumbai,India,17.0,M,False,False,False
392,Jonathan Wheeler,hatfieldsarah@example.org,2020-08-27,Manchester,UK,28.0,M,False,False,False
393,Ryan Fisher,kathrynbest@example.org,2022-02-01,Berlin,Germany,59.0,M,False,False,False
394,Austin Baker,livingstonstacy@example.com,2022-08-07,Melbourne,Australia,45.0,F,False,False,False
395,Lori Mason,zhenderson@example.org,2022-01-24,Melbourne,Australia,27.0,M,False,False,False
396,Kimberly Hernandez,collinswilliam@example.org,2021-12-09,New York,USA,69.0,M,False,False,False
397,Brittney Murphy,collinssamuel@example.org,2019-01-14,Singapore,Singapore,24.0,M,False,False,False
398,Brandon Hamilton,dsalazar@example.com,2020-03-23,New York,USA,45.0,M,False,False,False
399,Mary Thompson,zimmermanjacqueline@example.org,2024-02-13,Unknown,France,58.0,M,False,True,False
400,Gregory Holmes PhD,gary24@example.net,2019-02-04,New York,USA,62.0,F,False,False,False
401,Patricia Johnson,enelson@example.com,2022-11-30,Mumbai,India,67.0,M,False,False,False
402,Laura Jones,ddixon@example.com,2019-11-01,Munich,Germany,28.0,F,False,False,False
403,Carol Moore,shannonemily@example.org,2021-03-23,Singapore,Singapore,39.0,F,False,False,False
404,Jordan Williams,sanchezthomas@example.com,2020-04-07,Melbourne,Australia,59.0,Unknown,False,False,True
405,Cassidy Horne,tranrobin@example.net,2023-04-05,Sydney,Australia,21.0,M,False,False,False
406,Courtney Wright,joseph19@example.com,2019-01-20,Sydney,Australia,21.0,M,False,False,False
407,Michael Williams,lindajarvis@example.com,2024-06-24,Paris,France,73.0,F,False,False,False
408,John Campbell,mark87@example.org,2022-11-18,Mumbai,India,46.0,M,False,False,False
409,Eddie Mueller,stevenvargas@example.com,2024-01-16,Vancouver,Canada,52.0,M,False,False,False
410,Dr. Morgan Payne PhD,adamortiz@example.org,2024-05-23,New York,USA,53.0,M,False,False,False
411,Makayla Steele,tapiaaaron@example.net,2019-06-07,Bangkok,Thailand,26.0,M,False,False,False
412,Oscar Parker,alyssaallen@example.com,2024-01-11,Sydney,Australia,37.0,M,False,False,False
413,Valerie Thomas,christopher38@example.com,2023-01-23,Melbourne,Australia,48.0,F,False,False,False
414,Jacqueline Villegas,carpenterwilliam@example.net,2023-09-14,Toronto,Canada,37.0,M,False,False,False
415,Angela Bradley,ibates@example.org,2020-10-30,Singapore,Singapore,56.0,M,False,False,False
416,Samuel Howe,vhaynes@example.com,2022-02-06,London,UK,43.0,F,False,False,False
417,Dillon Jones,derekcarrillo@example.org,2022-06-20,Singapore,Singapore,67.0,F,False,False,False
418,Christopher Owens,wmartinez@example.org,2022-12-28,Manchester,UK,25.0,F,False,False,False
419,John Phelps,mooregina@example.net,2024-04-15,New York,USA,44.0,F,False,False,False
420,Amanda Huff,eddie35@example.com,2021-06-01,Chicago,USA,51.0,F,False,False,False
421,Megan Green,anthonysullivan@example.com,2022-02-09,London,UK,54.0,F,False,False,False
422,Krista Davis,laradonald@example.org,2021-04-27,Vancouver,Canada,65.0,M,False,False,False
423,Richard Walker,madisonwatson@example.net,2022-03-17,Toronto,Canada,26.0,F,False,False,False
424,Angela Willis,johnsoncaleb@example.net,2021-10-06,Vancouver,Canada,20.0,F,False,False,False
425,Carl Stein,david70@example.org,2019-06-07,Singapore,Singapore,32.0,M,False,False,False
426,Jessica Ramsey,rjohnson@example.com,2020-02-05,Unknown,France,22.0,F,False,True,False
427,Daniel Lopez,sean20@example.net,2022-06-24,Mumbai,India,67.0,F,False,False,False
428,Danielle Phillips,eandrade@example.org,2023-10-27,Mumbai,India,54.0,Other,False,False,False
429,James Barnes,crystalpham@example.org,2021-09-08,Toronto,Canada,27.0,F,False,False,False
430,Rachael Howard DDS,kcooper@example.net,2022-07-20,Melbourne,Australia,52.0,F,False,False,False
431,Devin Johnson,anthonycochran@example.com,2021-03-15,Singapore,Singapore,23.0,Unknown,False,False,True
432,William Moreno,terrigarcia@example.net,2022-10-28,Chicago,USA,17.0,M,False,False,False
433,Joseph Moody,gallagherstacie@example.net,2023-06-22,Berlin,Germany,69.0,M,False,False,False
434,Rebecca Kelly,gregorywatkins@example.net,2022-10-10,Manchester,UK,24.0,M,False,False,False
435,Suzanne Johnson,stacey92@example.net,2021-05-16,Melbourne,Australia,20.0,M,False,False,False
436,Sara Cochran,lweaver@example.com,2021-11-03,Munich,Germany,46.0,M,True,False,False
437,Anthony Guzman,foxaaron@example.net,2022-01-04,Singapore,Singapore,56.0,F,False,False,False
438,Carlos Love,brian29@example.net,2020-12-28,Sydney,Australia,57.0,M,False,False,False
439,Patricia Mathis,susan56@example.net,2021-03-29,Unknown,Australia,66.0,F,False,True,False
440,Eric Taylor,jessicakim@example.net,2023-03-10,Munich,Germany,51.0,F,False,False,False
441,Marie Thompson,jeffrey92@example.com,2021-08-06,Manchester,UK,60.0,F,False,False,False
442,Michael Anderson,rushstacy@example.com,2020-08-28,Los Angeles,USA,74.0,Other,False,False,False
443,Patricia Bradley,carriemccall@example.net,2020-12-14,Chicago,USA,37.0,M,False,False,False
444,Keith Zuniga,markmiller@example.com,2019-07-19,Berlin,Germany,62.0,F,False,False,False
445,Mrs. Stacey Davis,sean43@example.org,2022-12-26,Singapore,Singapore,17.0,M,False,False,False
446,Hayley Buchanan,williamssamuel@example.com,2024-03-19,Chicago,USA,49.0,M,False,False,False
447,Stacey Snyder,ybell@example.org,2020-04-19,Berlin,Germany,56.0,F,False,False,False
448,Rachel Lane,franciscojones@example.org,2023-02-19,New York,USA,72.0,F,False,False,False
449,Fernando Lynn,petersonpamela@example.org,2020-03-15,Melbourne,Australia,33.0,F,False,False,False
450,Kimberly Villanueva,morgantricia@example.com,2023-06-26,Los Angeles,USA,27.0,F,False,False,False
451,Jessica Valdez,gmoore@example.com,2023-11-02,Sydney,Australia,49.0,F,False,False,False
452,Colton Terry,donna43@example.org,2022-04-17,Manchester,UK,38.0,F,False,False,False
453,Kenneth Larsen,briansmith@example.org,2022-12-16,Sydney,Australia,74.0,F,False,False,False
454,Matthew Greene,collinclark@example.net,2020-05-03,Los Angeles,USA,23.0,M,False,False,False
455,Bradley Anthony,kristen77@example.net,2022-05-06,Manchester,UK,52.0,M,False,False,False
456,Martin Hughes,nicole52@example.com,2024-02-26,Melbourne,Australia,75.0,M,False,False,False
457,Jeremiah Baker,anne21@example.org,2020-01-19,Chicago,USA,69.0,F,False,False,False
458,Rhonda Gutierrez,angelarandall@example.net,2021-09-19,New York,USA,28.0,M,False,False,False
459,Joseph Camacho,parmstrong@example.com,2021-04-17,Berlin,Germany,42.0,F,False,False,False
460,James Nash,shawrachel@example.net,2019-03-05,Paris,France,46.0,F,True,False,False
461,Lisa Martinez,kthompson@example.org,2021-07-25,Singapore,Singapore,63.0,M,False,False,False
462,Beth Henderson,oharris@example.org,2019-08-22,Paris,France,65.0,M,False,False,False
463,Deanna Bartlett,millerangela@example.net,2019-03-27,Singapore,Singapore,50.0,M,False,False,False
464,Donald Ellis,buchanancindy@example.net,2023-03-19,Sydney,Australia,35.0,F,False,False,False
465,Ashley Hernandez,buckleyanna@example.org,2023-07-31,Mumbai,India,44.0,M,False,False,False
466,Sharon Beard,pbaker@example.com,2023-07-19,Toronto,Canada,60.0,M,False,False,False
467,Kara Jackson,mthomas@example.net,2022-06-15,Chicago,USA,66.0,F,False,False,False
468,Amanda Preston,hannah07@example.com,2021-12-26,London,UK,54.0,M,False,False,False
469,Alicia Roth,larry71@example.org,2022-03-18,Vancouver,Canada,70.0,M,False,False,False
470,William Ramos,joseph69@example.net,2024-05-25,Chicago,USA,46.0,M,True,False,False
471,Jeremy Mcintyre,wfigueroa@example.net,2023-11-09,Melbourne,Australia,31.0,F,False,False,False
472,Samantha Robertson,cameronmckinney@example.com,2022-10-16,Mumbai,India,47.0,M,False,False,False
473,Samuel Suarez,thompsonnancy@example.org,2021-07-14,Manchester,UK,56.0,F,False,False,False
474,Danielle Bryant,janet45@example.com,2020-07-23,Melbourne,Australia,45.0,F,False,False,False
475,Madison Martinez,allentracy@example.com,2023-10-01,Singapore,Singapore,62.0,M,False,False,False
476,Seth Matthews,max41@example.com,2019-05-10,Mumbai,India,41.0,F,False,False,False
477,Anthony Nash,mercedesholland@example.net,2020-10-23,Vancouver,Canada,37.0,M,False,False,False
478,Matthew Palmer,wellsdavid@example.org,2020-12-04,Singapore,Singapore,18.0,F,False,False,False
479,Alejandra King,jennifer46@example.com,2024-03-18,Los Angeles,USA,44.0,F,False,False,False
480,Judy Robinson,erica96@example.net,2024-02-06,Melbourne,Australia,72.0,Other,False,False,False
481,Jorge Bates,anna99@example.com,2019-07-11,Vancouver,Canada,39.0,M,False,False,False
482,Brian Brown,danielle44@example.net,2019-04-17,Chicago,USA,56.0,F,False,False,False
483,Stephanie Evans,zacharyallen@example.org,2019-07-06,Sydney,Australia,16.0,M,False,False,False
484,Rebekah Greene,erin07@example.com,2022-10-24,Munich,Germany,46.0,F,True,False,False
485,Jason Price,aguilarwanda@example.org,2021-05-14,Mumbai,India,46.0,M,False,False,False
486,Micheal Parks,qknox@example.com,2019-07-31,Los Angeles,USA,39.0,M,False,False,False
