customer_id,name,city,country,last_order_date,completed_orders,lifetime_revenue,days_since_last_order,customer_status
1250,Breanna Jimenez,Vancouver,Canada,2024-08-27,2,928.74,126,Inactive
2194,Jacob Conner,London,UK,2024-05-08,2,928.287,237,Inactive
1716,Whitney Moyer,London,UK,2024-05-27,3,927.4110000000001,218,Inactive
834,Devin Cole,Mumbai,India,2024-01-25,1,925.2719999999999,341,Inactive
1486,Greg Hull,Sydney,Australia,2023-04-16,1,924.1755,625,Inactive
23,Lisa Brandt,Sydney,Australia,2024-07-12,2,922.889,172,Inactive
1472,Kathleen Collier,Melbourne,Australia,2024-07-31,1,921.24,153,Inactive
1615,Aimee Fisher,Vancouver,Canada,2022-06-12,2,920.6500000000001,933,Inactive
1844,James Hart,Berlin,Germany,2023-07-11,2,920.562,539,Inactive
183,Anita Richard,Munich,Germany,2022-04-28,1,919.593,978,Inactive
434,Rebecca Kelly,Manchester,UK,2024-07-31,1,919.5085,153,Inactive
1946,John Martin,Chicago,USA,2023-11-17,1,915.01,410,Inactive
2451,Kayla Williams,Toronto,Canada,2022-08-25,1,911.2465,859,Inactive
2215,Jonathan Collins,Bangkok,Thailand,2022-10-12,1,908.4999999999999,811,Inactive
2022,Joseph Lopez,Vancouver,Canada,2023-11-29,1,908.3899999999999,398,Inactive
582,Philip Hall,Manchester,UK,2023-07-19,2,903.47,531,Inactive
1945,Michele Conner,London,UK,2023-12-05,1,903.1800000000001,392,Inactive
151,Kimberly Matthews,Melbourne,Australia,2024-01-30,1,902.9939999999999,336,Inactive
672,Patty Allen,Munich,Germany,2023-09-12,1,902.592,476,Inactive
610,Linda Bautista,New York,USA,2024-08-10,1,902.079,143,Inactive
2441,David Santiago,Paris,France,2022-11-30,2,899.837,762,Inactive
388,Tamara Jensen,Bangkok,Thailand,2022-09-10,2,896.4075,843,Inactive
127,Evelyn Garcia,Paris,France,2024-08-28,2,893.86,125,Inactive
799,Mark Clark,London,UK,2023-12-13,2,893.8275,384,Inactive
529,Jacqueline Rodriguez,Melbourne,Australia,2023-03-09,1,892.1800000000001,663,Inactive
1609,Curtis Krause,Bangkok,Thailand,2023-11-05,2,890.49,422,Inactive
1616,John Lopez,London,UK,2022-05-02,1,887.08,974,Inactive
2276,Wayne Jackson,London,UK,2024-08-12,1,881.38,141,Inactive
1817,Katherine Bauer,Chicago,USA,2024-02-28,2,880.17,307,Inactive
159,Kelly Reese,Manchester,UK,2024-04-17,2,877.253,258,Inactive
527,Sarah Rivera,Manchester,UK,2023-08-18,3,875.1479999999999,501,Inactive
506,Autumn Wilson,London,UK,2024-06-24,2,866.4565,190,Inactive
490,Julie Wilson,Los Angeles,USA,2024-03-14,2,864.9845,292,Inactive
2168,Jason Salinas,Berlin,Germany,2024-08-09,1,863.83,144,Inactive
258,Brenda Velazquez,,Thailand,2023-07-29,2,863.6359999999999,521,Inactive
520,Danielle Reed,Vancouver,Canada,2024-09-13,2,862.766,109,Inactive
1088,Jennifer Williamson,Los Angeles,USA,2023-07-24,1,862.37,526,Inactive
2363,Jeffery Collins,Vancouver,Canada,2024-08-07,1,861.59,146,Inactive
49,Stacey Russell,Bangkok,Thailand,2024-01-10,1,859.22,356,Inactive
2087,Alicia Anderson,Mumbai,India,2024-04-02,2,858.1475,273,Inactive
2448,Jane King,New York,USA,2024-05-19,2,856.03,226,Inactive
1095,Jonathon Conley,Paris,France,2022-12-13,1,855.684,749,Inactive
1164,Brenda Harris,Bangkok,Thailand,2024-05-17,1,855.4625,228,Inactive
1338,Emily Dillon,New York,USA,2022-05-03,1,852.9200000000001,973,Inactive
356,Charlotte Sandoval,Paris,France,2024-02-02,2,852.4159999999999,333,Inactive
1855,Curtis Morgan,Paris,France,2023-11-13,1,850.7909999999999,414,Inactive
2206,Victoria Guerra,Manchester,UK,2023-12-21,2,850.7279999999998,376,Inactive
1404,Robin Cabrera,Vancouver,Canada,2023-11-23,1,850.7,404,Inactive
1914,Kevin Morris,Melbourne,Australia,2023-06-04,2,848.1200000000001,576,Inactive
447,Stacey Snyder,Berlin,Germany,2023-01-29,1,846.403,702,Inactive
910,Mrs. Shannon Jacobson,Bangkok,Thailand,2023-07-30,1,842.51,520,Inactive
375,Sandra Juarez,Singapore,Singapore,2024-02-09,3,841.034,326,Inactive
983,Michael Castillo,Bangkok,Thailand,2024-02-11,2,841.0224999999999,324,Inactive
342,Ernest Oconnell,Sydney,Australia,2022-06-15,2,839.0799999999999,930,Inactive
247,Mr. Lawrence Edwards,London,UK,2023-01-04,2,838.128,727,Inactive
92,Jason Peters,Mumbai,India,2024-08-11,1,835.5799999999999,142,Inactive
1690,Brett Keith,Los Angeles,USA,2024-09-23,1,835.068,99,Inactive
1887,Adam Zamora,Toronto,Canada,2024-01-30,2,833.6885,336,Inactive
1122,Emily Lopez,New York,USA,2023-10-28,1,829.9360000000001,430,Inactive
2483,Sarah Blackwell,Toronto,Canada,2024-04-24,2,829.416,251,Inactive
1986,Kyle Roberts,Los Angeles,USA,2023-04-01,1,828.8085,640,Inactive
765,Michael Vance,London,UK,2023-07-24,3,828.55,526,Inactive
463,Deanna Bartlett,Singapore,Singapore,2024-06-07,3,828.1339999999999,207,Inactive
1987,Michele Waters,London,UK,2024-08-23,1,827.8969999999999,130,Inactive
907,Brian Rollins,Berlin,Germany,2024-07-15,2,826.5619999999999,169,Inactive
2449,Jerry Boyd,Melbourne,Australia,2023-10-11,2,824.85,447,Inactive
1491,Shannon Wallace,Chicago,USA,2023-06-15,1,811.566,565,Inactive
1731,Theresa Smith,New York,USA,2024-05-14,1,807.33,231,Inactive
1395,Rhonda Powers,Paris,France,2024-03-22,1,806.3639999999999,284,Inactive
851,Joseph Mendoza,London,UK,2024-09-06,2,804.467,116,Inactive
831,Donald Todd,Toronto,Canada,2022-10-30,1,797.3765000000001,793,Inactive
667,Ashley Freeman,Chicago,USA,2024-08-26,1,797.13,127,Inactive
2430,Crystal Nguyen,Melbourne,Australia,2023-05-29,2,794.71,582,Inactive
1828,Abigail Allen,Chicago,USA,2024-01-14,2,794.6289999999999,352,Inactive
2187,Lisa Gonzalez,Mumbai,India,2022-02-25,1,790.12,1040,Inactive
2154,Brandy Holmes,Toronto,Canada,2022-10-29,1,785.094,794,Inactive
1682,Mr. James Barnett,Toronto,Canada,2023-09-13,2,783.389,475,Inactive
128,Jennifer Pena,Vancouver,Canada,2024-03-13,1,782.811,293,Inactive
1908,Roger Olson,London,UK,2023-05-29,2,781.3099999999998,582,Inactive
1553,Evan Myers,Berlin,Germany,2022-09-08,2,779.7560000000001,845,Inactive
83,Alexander Collins,Manchester,UK,2024-02-29,2,779.5600000000001,306,Inactive
1644,Sonia Reyes,Manchester,UK,2024-02-11,1,774.231,324,Inactive
1371,Jenna Jensen,Los Angeles,USA,2024-03-12,2,771.3449999999999,294,Inactive
2478,Jennifer Sampson,New York,USA,2024-02-22,1,770.6300000000001,313,Inactive
2353,Ashlee Ross,Munich,Germany,2024-04-13,1,767.7950000000001,262,Inactive
1113,Brandy Miller,Los Angeles,USA,2023-05-02,1,765.54,609,Inactive
719,Phillip Salazar,Paris,France,2024-02-15,1,760.46,320,Inactive
2096,Connor Walsh,Sydney,Australia,2024-02-19,1,756.22,316,Inactive
894,Joseph Watson,Vancouver,Canada,2023-12-15,1,754.14,382,Inactive
39,Michael Evans,Bangkok,Thailand,2024-03-27,1,753.5305,279,Inactive
218,Carrie Maxwell,Berlin,Germany,2023-05-01,1,751.6735,610,Inactive
2379,Sophia Boyd,Singapore,Singapore,2024-04-16,2,751.54,259,Inactive
2090,Andrea Townsend,Manchester,UK,2023-11-24,1,747.771,403,Inactive
2429,William Gould,Vancouver,Canada,2024-06-11,1,747.3815,203,Inactive
1619,Jeffery Adams,Toronto,Canada,2023-01-09,1,746.2230000000001,722,Inactive
2207,Julian Leon,Bangkok,Thailand,2022-08-11,2,746.1975,873,Inactive
2030,Alexander Freeman,London,UK,2024-06-11,1,745.6,203,Inactive
221,Matthew Mitchell,,Singapore,2022-03-16,1,740.18,1021,Inactive
1910,Antonio Dyer,Singapore,Singapore,2024-01-31,1,739.72,335,Inactive
2254,Angelica Long,Manchester,UK,2024-06-22,1,739.578,192,Inactive
271,Melissa Taylor,London,UK,2023-10-19,1,737.877,439,Inactive
2354,Kelly Burnett,Chicago,USA,2022-01-30,1,735.48,1066,Inactive
1026,Margaret Orr,Los Angeles,USA,2024-07-20,3,733.743,164,Inactive
1389,Denise Flores,Melbourne,Australia,2023-02-26,1,729.041,674,Inactive
1189,Jacob Wu,Vancouver,Canada,2023-07-06,1,727.02,544,Inactive
1695,Joseph Peterson,Vancouver,Canada,2023-04-27,1,727.02,614,Inactive
99,Beth Oneill,,India,2022-11-23,1,726.578,769,Inactive
1606,Tracy Wang,Mumbai,India,2024-09-27,1,725.1400000000001,95,Inactive
464,Donald Ellis,Sydney,Australia,2024-03-19,1,723.46,287,Inactive
1185,Steven Ortiz,Berlin,Germany,2022-07-06,1,721.4300000000001,909,Inactive
1500,Tanya Goodwin,Chicago,USA,2023-07-03,3,719.8550000000001,547,Inactive
1241,Nicholas Parker,Sydney,Australia,2023-08-06,1,717.8439999999999,513,Inactive
421,Megan Green,London,UK,2022-09-18,1,717.338,835,Inactive
1583,Marcus Powell,,Germany,2023-01-19,1,717.32,712,Inactive
753,Andre Terrell,Munich,Germany,2023-12-01,2,716.2375000000001,396,Inactive
208,Zachary Brooks,Sydney,Australia,2024-08-06,2,714.5894999999999,147,Inactive
640,Logan Sullivan,,Australia,2024-04-08,1,712.74,267,Inactive
1730,Emily Lee,Bangkok,Thailand,2023-10-16,1,711.68,442,Inactive
205,David Davidson,Sydney,Australia,2023-03-30,1,705.4635,642,Inactive
681,Megan Park,Los Angeles,USA,2023-08-18,1,705.328,501,Inactive
2045,Katherine Miller,Vancouver,Canada,2024-03-02,1,703.658,304,Inactive
1062,Dr. Kimberly Henderson,Munich,Germany,2024-10-02,1,701.109,90,Inactive
497,Michael Sims,Singapore,Singapore,2023-01-30,2,700.06,701,Inactive
403,Carol Moore,Singapore,Singapore,2023-07-05,1,695.388,545,Inactive
841,Leslie Nguyen,Chicago,USA,2023-09-28,2,693.111,460,Inactive
924,Heather Levine,Manchester,UK,2023-03-25,1,692.2205,647,Inactive
2336,Ashley Duran,Sydney,Australia,2024-08-31,1,687.3199999999999,122,Inactive
965,Kathleen Walker,Los Angeles,USA,2023-11-02,2,686.4145000000001,425,Inactive
1782,Natalie Mullins,Berlin,Germany,2023-07-05,1,682.77,545,Inactive
165,Cindy Hayes,London,UK,2024-07-01,2,680.835,183,Inactive
870,Rebecca Martin,London,UK,2024-02-21,1,676.0959999999999,314,Inactive
1396,Christina Williams,Toronto,Canada,2024-09-19,1,673.7769999999999,103,Inactive
587,Brenda Martin,Mumbai,India,2022-01-15,2,669.5459999999999,1081,Inactive
457,Jeremiah Baker,Chicago,USA,2024-04-05,1,669.1800000000001,270,Inactive
2113,Tyler Shields,Bangkok,Thailand,2022-02-15,1,667.54,1050,Inactive
802,Joseph Blanchard,Bangkok,Thailand,2024-09-29,2,659.5985,93,Inactive
11,Andrew Stewart,Toronto,Canada,2024-08-22,2,659.466,131,Inactive
1444,Joseph Benson,London,UK,2023-01-16,1,657.5,715,Inactive
1147,Amber Bennett,London,UK,2023-03-14,1,653.8229999999999,658,Inactive
637,Gregory Frazier,Bangkok,Thailand,2024-05-07,1,652.5074999999999,238,Inactive
348,Robin Wheeler,Munich,Germany,2022-06-02,1,650.2219999999999,943,Inactive
1733,Michael Santos,New York,USA,2024-07-08,4,648.4929999999999,176,Inactive
206,Phillip Nelson,Los Angeles,USA,2024-08-04,1,638.37,149,Inactive
993,Kristen Lowery,Berlin,Germany,2023-07-08,2,634.29,542,Inactive
1121,Kara Black,Sydney,Australia,2024-04-26,1,631.35,249,Inactive
1200,Connie Scott,Melbourne,Australia,2024-06-08,1,629.6800000000001,206,Inactive
1178,Janice Mccarthy,Berlin,Germany,2022-08-31,1,629.1529999999999,853,Inactive
2390,Jesse Edwards,Manchester,UK,2022-04-06,1,628.48,1000,Inactive
698,Thomas Davis,Sydney,Australia,2022-08-19,1,624.1865,865,Inactive
643,David Manning,Vancouver,Canada,2024-02-18,1,623.1619999999999,317,Inactive
252,Amber Campbell,Berlin,Germany,2023-03-21,1,621.4639999999999,651,Inactive
1950,Andrew Hunter,Munich,Germany,2022-04-22,1,621.164,984,Inactive
962,Alexander Hansen,Munich,Germany,2024-08-04,1,620.483,149,Inactive
1707,Teresa Watkins,New York,USA,2023-01-27,1,620.373,704,Inactive
2213,Maria Malone,Los Angeles,USA,2023-05-13,2,616.13,598,Inactive
1697,Anna Atkins,Singapore,Singapore,2022-10-10,1,614.67,813,Inactive
404,Jordan Williams,Melbourne,Australia,2024-09-08,1,613.83,114,Inactive
2447,Dawn Hall,Sydney,Australia,2024-09-06,2,606.07,116,Inactive
2234,Pamela Jenkins,New York,USA,2023-10-25,1,604.409,433,Inactive
380,Pamela Williams,Manchester,UK,2023-08-01,1,599.32,518,Inactive
2407,Kevin Werner,Singapore,Singapore,2022-07-16,1,598.946,899,Inactive
136,Brooke Alexander,Vancouver,Canada,2022-07-12,1,598.378,903,Inactive
1275,Brent Smith,Munich,Germany,2024-08-24,1,596.48,129,Inactive
546,Maria Fischer,Singapore,Singapore,2022-01-22,1,595.6629999999999,1074,Inactive
1196,Elizabeth Lee,Munich,Germany,2024-09-01,1,594.99,121,Inactive
1059,Debra Flores,Berlin,Germany,2023-12-30,1,590.8525,367,Inactive
1827,Lisa Williams,Sydney,Australia,2024-08-10,3,584.4025,143,Inactive
1119,Susan Smith,Mumbai,India,2024-09-08,1,583.528,114,Inactive
1350,Melinda Nelson,Paris,France,2023-10-19,1,578.59,439,Inactive
1678,Karen Gonzales,Manchester,UK,2023-07-31,1,578.4165,519,Inactive
1833,Brian Moore,Mumbai,India,2024-04-09,2,576.5385,266,Inactive
317,Ryan Hall,Munich,Germany,2024-01-26,1,574.46,340,Inactive
1541,Monique Wilson MD,Singapore,Singapore,2024-09-16,2,572.9915,106,Inactive
702,Robert Torres,Singapore,Singapore,2024-09-20,2,570.364,102,Inactive
2064,Matthew Briggs,London,UK,2023-02-01,1,570.068,699,Inactive
2231,Jesse Ayala,Vancouver,Canada,2023-04-04,1,568.7475,637,Inactive
1161,Nicole Perez,Paris,France,2023-12-07,1,567.69,390,Inactive
1433,Thomas Bailey,Mumbai,India,2024-04-28,2,567.47,247,Inactive
1393,Fernando Smith,Melbourne,Australia,2024-08-19,1,567.09,134,Inactive
858,Jacob Wong,Chicago,USA,2024-03-05,2,554.696,301,Inactive
231,Allison Lopez,Los Angeles,USA,2023-11-01,2,554.49,426,Inactive
2232,Charles Blair,Berlin,Germany,2022-08-27,1,553.5435,857,Inactive
1280,Stephanie Malone,Singapore,Singapore,2023-03-04,1,551.4885,668,Inactive
1322,Ronnie Frazier,Bangkok,Thailand,2024-02-07,1,551.286,328,Inactive
446,Hayley Buchanan,Chicago,USA,2024-05-11,1,550.884,234,Inactive
351,Kathryn Cooper,Munich,Germany,2023-12-09,1,546.74,388,Inactive
2469,Pamela Howard,Bangkok,Thailand,2022-05-06,1,537.548,970,Inactive
168,Kristina Santiago,Sydney,Australia,2024-07-03,1,534.208,181,Inactive
2094,Robert Nichols,London,UK,2023-11-12,1,533.81,415,Inactive
825,Judy Gregory,Munich,Germany,2023-09-24,1,533.398,464,Inactive
2262,Katie Rivers,Berlin,Germany,2024-08-01,3,532.828,152,Inactive
2041,Madison Thomas,Sydney,Australia,2024-03-21,1,530.23,285,Inactive
2376,Michael Gilbert,Singapore,Singapore,2022-02-20,1,528.78,1045,Inactive
1584,Nicholas Ramirez,Mumbai,India,2023-06-11,1,526.5,569,Inactive
1725,Ethan Hall,Sydney,Australia,2024-01-09,1,523.9710000000001,357,Inactive
1655,Kevin Weber,Chicago,USA,2024-07-15,1,523.352,169,Inactive
1797,Jeffrey Garza,Vancouver,Canada,2022-02-13,1,518.71,1052,Inactive
2424,John Black,Berlin,Germany,2024-03-01,1,517.8,305,Inactive
217,Ashley Perkins,Chicago,USA,2024-03-10,1,514.85,296,Inactive
652,Adam Brooks,New York,USA,2022-09-12,1,514.73,841,Inactive
1268,Christina Mccarthy,Toronto,Canada,2024-05-27,2,514.0699999999999,218,Inactive
386,Edwin Reyes,Bangkok,Thailand,2022-05-30,1,510.705,946,Inactive
44,Michelle Harris,Bangkok,Thailand,2024-08-25,1,507.032,128,Inactive
1618,Mr. Andrew Hickman,Melbourne,Australia,2023-12-12,1,505.4885,385,Inactive
1923,Brenda Flores,Munich,Germany,2023-10-03,3,503.454,455,Inactive
2389,Sandy Bennett,Mumbai,India,2023-12-18,1,503.34,379,Inactive
1197,Bethany Robles,Toronto,Canada,2023-03-05,1,502.9,667,Inactive
1418,James Wheeler,Singapore,Singapore,2024-08-01,1,500.91,152,Inactive
493,Mike Maxwell,Bangkok,Thailand,2024-08-12,2,496.304,141,Inactive
2119,Melinda Anderson,Sydney,Australia,2023-05-23,1,494.744,588,Inactive
102,David Grant,Paris,France,2024-09-10,2,493.7015,112,Inactive
144,Terry Coffey,Sydney,Australia,2024-09-03,1,493.26750000000004,119,Inactive
535,Lisa Morris,Singapore,Singapore,2024-07-09,2,484.47200000000004,175,Inactive
2158,Andrea Le,Bangkok,Thailand,2023-12-25,1,479.4,372,Inactive
711,Lori Johns,Munich,Germany,2022-12-22,1,478.17299999999994,740,Inactive
1568,Allison Wise,Munich,Germany,2023-06-03,1,476.204,577,Inactive
1685,Brett Rivera,New York,USA,2022-06-06,1,475.6400000000001,939,Inactive
481,Jorge Bates,Vancouver,Canada,2022-08-03,1,475.44,881,Inactive
1170,James Torres,New York,USA,2022-06-21,1,473.03049999999996,924,Inactive
630,Derrick Mullen,Berlin,Germany,2024-09-30,1,470.98,92,Inactive
1699,Tanya Clark,Manchester,UK,2024-05-09,1,467.865,236,Inactive
2436,Adam Daniels,Chicago,USA,2024-06-16,1,467.865,198,Inactive
496,Curtis Watson,Paris,France,2024-02-14,1,467.8245,321,Inactive
424,Angela Willis,Vancouver,Canada,2022-12-18,1,464.10299999999995,744,Inactive
1512,Melanie Jones,Munich,Germany,2024-07-05,2,462.74600000000004,179,Inactive
1800,Phillip Anderson,Paris,France,2022-11-06,1,459.628,786,Inactive
50,Rita Keith,Munich,Germany,2024-08-16,1,458.05,137,Inactive
854,Jennifer Clarke,New York,USA,2023-04-19,1,456.96,622,Inactive
2083,Denise Olsen,Chicago,USA,2024-03-12,1,448.56,294,Inactive
953,Rodney Young,Vancouver,Canada,2024-08-24,1,446.063,129,Inactive
201,James Martin,Sydney,Australia,2022-04-26,1,445.65,980,Inactive
814,Michelle Garcia,Paris,France,2024-04-08,1,445.65,267,Inactive
2377,Tonya Simon,Munich,Germany,2022-01-24,1,443.6,1072,Inactive
234,Victoria Contreras,Vancouver,Canada,2022-12-17,1,440.12999999999994,745,Inactive
1354,Jessica Gaines,Bangkok,Thailand,2024-03-24,1,429.63,282,Inactive
19,Mark Lynch,Manchester,UK,2023-11-26,2,424.56399999999996,401,Inactive
803,Marissa Nelson,Chicago,USA,2022-08-04,1,422.024,880,Inactive
927,Leslie Lozano,Toronto,Canada,2023-01-24,1,417.1545,707,Inactive
2348,Caleb Jensen,Sydney,Australia,2023-01-25,1,415.45399999999995,706,Inactive
1705,Allison Simmons,Melbourne,Australia,2023-03-23,1,411.264,649,Inactive
2114,Laura Blair,Berlin,Germany,2022-09-11,1,409.53549999999996,842,Inactive
16,Tricia Valencia,Berlin,Germany,2023-12-13,1,406.85249999999996,384,Inactive
2360,Cristian Lambert,Paris,France,2024-03-19,1,406.85249999999996,287,Inactive
1831,Rodney Bennett,Toronto,Canada,2022-07-09,1,404.396,906,Inactive
2423,Danielle Robles,Sydney,Australia,2024-03-07,2,403.157,299,Inactive
320,Megan Drake,Berlin,Germany,2022-12-26,1,400.8335,736,Inactive
636,Patrick Green,Los Angeles,USA,2023-07-18,1,396.98,532,Inactive
1836,Kathleen Martinez,New York,USA,2023-07-26,2,396.488,524,Inactive
173,Kylie Morales,Vancouver,Canada,2023-12-12,1,393.754,385,Inactive
1630,Brandon Cruz,Los Angeles,USA,2023-06-30,1,388.416,550,Inactive
1560,Alejandro Bentley,Bangkok,Thailand,2024-01-03,1,383.112,363,Inactive
2035,Edward Nicholson,Chicago,USA,2023-11-19,2,381.135,408,Inactive
533,Jonathan Moreno,Chicago,USA,2023-09-14,1,372.8,474,Inactive
1096,Christina Jones,Bangkok,Thailand,2024-08-06,1,372.49300000000005,147,Inactive
1470,Cheryl Perkins,Berlin,Germany,2024-09-24,1,367.74,98,Inactive
2422,Douglas Lucero,Manchester,UK,2023-12-06,1,365.8315,391,Inactive
1112,Jennifer Torres,London,UK,2023-12-26,1,364.99,371,Inactive
1607,Terri Parker,Singapore,Singapore,2024-07-02,2,363.23,182,Inactive
849,Danielle Murphy,Mumbai,India,2024-01-13,1,362.18,353,Inactive
189,Jesse Brown,Sydney,Australia,2024-05-27,2,357.69849999999997,218,Inactive
2004,Kevin Farmer,Paris,France,2023-05-18,1,357.264,593,Inactive
181,Thomas Atkins,Los Angeles,USA,2023-06-17,1,355.8,563,Inactive
1777,Jessica Murray,London,UK,2023-08-21,1,355.8,498,Inactive
213,Jose Allen,New York,USA,2024-07-04,2,349.06,180,Inactive
2373,Rodney Baker,Berlin,Germany,2022-12-01,1,348.46999999999997,761,Inactive
303,Megan Floyd,New York,USA,2022-05-03,1,346.78,973,Inactive
1869,Steven Butler,London,UK,2023-04-03,1,346.62800000000004,638,Inactive
1575,Jeff Jackson,New York,USA,2023-11-30,1,343.704,397,Inactive
88,Robert Medina,Sydney,Australia,2022-07-23,1,338.4,892,Inactive
1585,Janet Johnston,Melbourne,Australia,2023-02-01,1,338.4,699,Inactive
2477,Michelle Smith,Sydney,Australia,2023-11-07,1,338.4,420,Inactive
904,Michelle Brandt,Singapore,Singapore,2022-10-17,1,337.433,806,Inactive
1638,Sean Stevens,London,UK,2024-06-25,1,335.88,189,Inactive
76,Rebecca Ramsey,Vancouver,Canada,2024-01-15,1,335.52000000000004,351,Inactive
268,Justin Michael,Munich,Germany,2022-08-15,1,329.441,869,Inactive
279,David Lopez,Chicago,USA,2024-06-30,1,328.75,184,Inactive
568,Clinton Jensen,Sydney,Australia,2024-09-05,2,323.6625,117,Inactive
2224,Tammy Robinson,Los Angeles,USA,2023-12-05,1,321.678,392,Inactive
1072,Daniel Smith,Toronto,Canada,2022-08-13,1,315.40599999999995,871,Inactive
146,Richard Smith,Bangkok,Thailand,2022-04-21,1,311.746,985,Inactive
2374,John Robertson,Paris,France,2022-02-07,1,297.56,1058,Inactive
738,Anthony Bailey,Manchester,UK,2023-12-02,1,292.173,395,Inactive
563,Preston Kim,Chicago,USA,2024-03-28,1,289.25600000000003,278,Inactive
194,Rachel Holland,Mumbai,India,2022-05-17,1,289.23699999999997,959,Inactive
507,Valerie Howard,Singapore,Singapore,2023-12-07,1,286.08,390,Inactive
1302,Alisha Williams,Paris,France,2023-01-10,1,277.92,721,Inactive
846,Greg Tanner,Toronto,Canada,2023-01-20,1,276.2695,711,Inactive
241,Travis Stone,London,UK,2023-05-24,1,275.21,587,Inactive
1143,Sarah Jackson,Melbourne,Australia,2023-10-15,1,274.7155,443,Inactive
1046,Kenneth Knight,Mumbai,India,2023-10-08,1,274.11,450,Inactive
1090,Timothy Logan,Bangkok,Thailand,2022-11-22,1,274.11,770,Inactive
1453,Ross Wallace,Munich,Germany,2022-08-15,1,271.77599999999995,869,Inactive
1028,Stephanie Bishop,Vancouver,Canada,2022-03-29,1,261.44949999999994,1008,Inactive
1885,Samuel Avila,New York,USA,2024-08-28,2,257.984,125,Inactive
1977,Jason Castro,Los Angeles,USA,2024-07-03,1,253.7,181,Inactive
2352,Kayla Williams,New York,USA,2022-03-10,1,251.88,1027,Inactive
2003,David Robinson,Toronto,Canada,2024-04-07,1,248.94,268,Inactive
1872,Mary Hopkins MD,Munich,Germany,2022-12-25,1,246.699,737,Inactive
2001,Benjamin Rodriguez,Melbourne,Australia,2023-11-23,1,239.28599999999997,404,Inactive
2382,Jamie Duran,Berlin,Germany,2022-11-13,1,235.35,779,Inactive
1671,Jessica Carey,Toronto,Canada,2024-03-26,2,228.529,280,Inactive
2274,Stephanie Armstrong,Vancouver,Canada,2024-08-17,1,226.336,136,Inactive
364,Ryan Harvey,Toronto,Canada,2023-04-04,1,222.76,637,Inactive
2260,Melissa Romero,London,UK,2022-07-16,1,220.12449999999998,899,Inactive
2166,Alexander Greene,Melbourne,Australia,2024-08-31,1,219.22,122,Inactive
823,Kathryn Hanna,Toronto,Canada,2024-04-28,1,218.79,247,Inactive
966,Johnny Anderson,Paris,France,2023-11-05,1,217.73,422,Inactive
804,Julia Leonard,Los Angeles,USA,2022-04-20,1,211.242,986,Inactive
223,Kathleen Jimenez,Singapore,Singapore,2023-01-21,1,206.01000000000002,710,Inactive
1358,Terri Mathews DDS,Toronto,Canada,2023-06-04,1,205.71,576,Inactive
225,Mitchell Jackson,Vancouver,Canada,2024-08-15,1,205.4565,138,Inactive
1445,Julia Gaines,Vancouver,Canada,2024-04-10,1,201.294,265,Inactive
2071,Gabriel Levy,Sydney,Australia,2024-08-01,1,199.36,152,Inactive
929,John Johnson,New York,USA,2024-01-09,1,194.565,357,Inactive
1598,Noah Pitts,Toronto,Canada,2024-09-16,2,191.8025,106,Inactive
1363,Kimberly James,Paris,France,2024-09-27,1,182.56149999999997,95,Inactive
1321,Donna Moore,Vancouver,Canada,2022-04-01,1,171.89,1005,Inactive
593,Sharon Jackson DVM,Sydney,Australia,2023-04-07,1,171.2,634,Inactive
1226,Kimberly Burnett,Manchester,UK,2023-07-08,1,166.46099999999998,542,Inactive
2177,Nathan Kirk,Singapore,Singapore,2022-01-29,1,166.1,1067,Inactive
47,Sandra Aguilar,Paris,France,2022-07-06,1,165.16000000000003,909,Inactive
1948,Michael Preston,,Thailand,2024-01-02,1,163.71150000000006,364,Inactive
1698,Pamela Lewis,Bangkok,Thailand,2023-04-03,1,159.648,638,Inactive
1303,Allison Simmons,Singapore,Singapore,2023-07-28,1,156.75,522,Inactive
1865,Randall Willis,Melbourne,Australia,2024-06-29,1,154.60000000000002,185,Inactive
1295,John Blair,Berlin,Germany,2024-09-17,1,150.1,105,Inactive
456,Martin Hughes,Melbourne,Australia,2024-06-28,1,148.68,186,Inactive
963,Samuel Williams,Melbourne,Australia,2023-10-03,1,147.626,455,Inactive
627,Robert Mendoza,Toronto,Canada,2023-10-20,1,146.98,438,Inactive
590,Andrew Berry,Melbourne,Australia,2023-01-25,1,146.96,706,Inactive
2306,Kristina Baker,Bangkok,Thailand,2024-07-04,1,139.949,180,Inactive
1416,Timothy Miller,Munich,Germany,2024-07-11,1,136.944,173,Inactive
1177,David Lane,Singapore,Singapore,2023-03-18,1,126.53,654,Inactive
1236,Dalton Soto,Melbourne,Australia,2022-01-02,1,121.19149999999999,1094,Inactive
1459,Lisa Williams,Los Angeles,USA,2023-01-12,1,120.976,719,Inactive
560,Laura Perez,London,UK,2024-03-24,2,119.238,282,Inactive
599,Jessica Mays,Mumbai,India,2022-03-09,1,110.42,1028,Inactive
402,Laura Jones,Munich,Germany,2024-07-23,1,108.7,161,Inactive
1877,Ashley Jones,Paris,France,2024-08-23,2,105.756,130,Inactive
1054,Christopher Johnson,Berlin,Germany,2023-02-25,1,103.53,675,Inactive
833,Adam Howe,Munich,Germany,2023-07-25,1,90.93,525,Inactive
585,Jamie Gray,Munich,Germany,2023-07-28,1,89.43,522,Inactive
1710,Christian Hernandez,Vancouver,Canada,2024-01-20,1,89.43,346,Inactive
502,Martin Wise,Vancouver,Canada,2023-02-01,1,82.62,699,Inactive
